,user_id,loc_id,rank
303,79,3159,2114.0
304,79,3243,1084.0
305,79,3638,3305.0
306,79,5185,3400.0
307,79,5690,1638.0
308,79,6028,7127.0
309,79,7300,6137.0
310,79,7369,5496.0
311,80,87,56.0
312,80,101,1.0
313,80,101,1.0
314,80,224,3772.0
315,80,1272,5318.0
316,80,2792,2.0
317,80,3107,354.0
318,80,7399,6851.0
319,83,88,32.0
320,83,960,90.0
321,83,2075,2963.0
322,83,2277,54.0
323,83,2546,11.0
324,83,2546,11.0
325,83,2599,4303.0
326,83,3799,143.0
327,83,5373,1926.0
328,83,5966,251.0
329,83,6755,782.0
330,83,6896,25.0
331,83,7030,4116.0
332,83,7101,4747.0
333,84,281,18.0
334,84,347,1039.0
335,84,614,2530.0
336,84,721,67.0
337,84,852,54.0
338,84,1075,15.0
339,84,1552,1.0
340,84,1623,1122.0
341,84,1859,2496.0
342,84,2003,68.0
343,84,2088,1967.0
344,84,2831,9.0
345,84,2831,9.0
346,84,2831,9.0
347,84,2840,49.0
348,84,2840,49.0
349,84,3051,3434.0
350,84,4941,5078.0
351,84,5505,4496.0
352,84,5538,2256.0
353,84,6679,7354.0
354,84,6878,6083.0
355,86,101,198.0
356,86,144,296.0
357,86,302,2129.0
358,86,303,2222.0
359,86,2692,2151.0
360,89,0,80.0
361,89,110,15.0
362,89,116,63.0
363,89,284,963.0
364,89,330,1722.0
365,89,612,3809.0
366,89,1082,53.0
367,89,1762,4425.0
368,89,2055,62.0
369,89,2610,940.0
370,89,2857,4.0
371,89,2869,98.0
372,89,2874,3.0
373,89,2874,3.0
374,89,2876,8.0
375,89,2876,8.0
376,89,2878,9.0
377,89,2878,9.0
378,89,2878,9.0
379,89,2912,21.0
380,89,2912,21.0
381,89,2921,2.0
382,89,2921,2.0
383,89,2921,2.0
384,89,3173,2632.0
385,89,3390,1344.0
386,89,3406,2866.0
387,89,3526,1131.0
388,89,3799,3574.0
389,89,5616,3561.0
390,89,5741,3991.0
391,89,5899,1632.0
392,89,5947,3463.0
393,89,6950,1023.0
394,89,6950,1023.0
395,89,7393,6964.0
396,90,0,69.0
397,90,5,2.0
398,90,93,1.0
399,90,341,758.0
400,90,739,4.0
401,90,779,43.0
402,91,8,84.0
403,91,39,167.0
404,91,39,167.0
405,91,89,22.0
406,91,512,29.0
407,91,963,233.0
408,91,986,26.0
409,91,986,26.0
410,91,1121,863.0
411,91,1299,298.0
412,91,1326,1428.0
413,91,1942,5.0
414,91,1946,6526.0
415,91,1946,6526.0
416,91,1946,6526.0
417,91,1946,6526.0
418,91,1946,6526.0
419,91,1947,4776.0
420,91,2356,597.0
421,91,2444,2.0
422,91,2954,1.0
423,91,2954,1.0
424,91,2954,1.0
425,91,2954,1.0
426,91,2954,1.0
427,91,2954,1.0
428,91,2954,1.0
429,91,2954,1.0
430,91,2954,1.0
431,91,2954,1.0
432,91,2954,1.0
433,91,2954,1.0
434,91,2954,1.0
435,91,2954,1.0
436,91,2954,1.0
437,91,2954,1.0
438,91,2954,1.0
439,91,2954,1.0
440,91,2954,1.0
441,91,2954,1.0
442,91,2954,1.0
443,91,2954,1.0
444,91,2954,1.0
445,91,2954,1.0
446,91,2954,1.0
447,91,2954,1.0
448,91,2954,1.0
449,91,2954,1.0
450,91,2954,1.0
451,91,2954,1.0
452,91,2954,1.0
453,91,2954,1.0
454,91,2954,1.0
455,91,2954,1.0
456,91,2954,1.0
457,91,2954,1.0
458,91,2954,1.0
459,91,2954,1.0
460,91,3257,5208.0
461,91,3322,3427.0
462,91,4481,4277.0
463,91,4717,6532.0
464,91,4928,1123.0
465,91,5484,7312.0
466,91,5502,4575.0
467,91,6024,4681.0
468,91,6704,2496.0
469,91,6967,5219.0
470,91,6997,6144.0
471,91,6997,6144.0
472,91,6997,6144.0
473,91,6997,6144.0
474,91,7317,7043.0
475,91,7317,7043.0
476,91,7317,7043.0
477,91,7317,7043.0
478,92,19,1.0
479,113,208,1.0
480,113,208,1.0
481,113,208,1.0
482,113,208,1.0
483,113,208,1.0
484,113,208,1.0
485,113,208,1.0
486,113,407,2.0
487,113,407,2.0
488,113,410,10.0
489,113,756,711.0
490,113,864,3.0
491,113,864,3.0
492,113,864,3.0
493,113,864,3.0
494,113,864,3.0
495,113,864,3.0
496,113,864,3.0
497,113,864,3.0
498,113,864,3.0
499,113,864,3.0
500,113,864,3.0
501,113,864,3.0
502,113,864,3.0
503,113,864,3.0
504,113,864,3.0
505,113,864,3.0
506,113,864,3.0
507,113,864,3.0
508,113,864,3.0
509,113,864,3.0
510,113,864,3.0
511,113,864,3.0
512,113,1446,1738.0
513,113,1727,2319.0
514,113,2351,6255.0
515,113,2539,1534.0
516,113,3607,3102.0
517,113,5537,4855.0
518,113,5949,7187.0
519,113,6114,7305.0
520,113,6342,6914.0
521,113,6711,4224.0
522,113,6711,4224.0
523,113,6899,44.0
524,113,6899,44.0
525,114,700,3.0
526,114,3120,1.0
527,123,7380,5756.0
528,127,0,3.0
529,127,759,2.0
530,127,2110,203.0
531,127,3246,1.0
532,127,3246,1.0
533,127,3246,1.0
534,127,3246,1.0
535,127,3246,1.0
536,127,3246,1.0
537,128,8,30.0
538,128,6902,9.0
539,128,6936,7053.0
540,151,5,59.0
541,151,527,2398.0
542,151,721,1.0
543,151,1076,2172.0
544,151,1095,1035.0
545,151,1506,2681.0
546,151,3420,47.0
547,151,4918,1023.0
548,151,7029,6099.0
549,151,7029,6099.0
550,156,10,10.0
551,156,87,74.0
552,156,88,49.0
553,156,93,11.0
554,156,147,507.0
555,156,758,67.0
556,156,759,27.0
557,156,779,77.0
558,156,950,43.0
559,156,1053,62.0
560,156,1058,39.0
561,156,1200,201.0
562,156,1298,277.0
563,156,1516,5053.0
564,156,1763,1091.0
565,156,1984,986.0
566,156,2033,1933.0
567,156,2344,439.0
568,156,2386,166.0
569,156,2620,4765.0
570,156,2621,1795.0
571,156,2888,1074.0
572,156,2942,173.0
573,156,5000,3572.0
574,156,5310,1557.0
575,156,7108,4058.0
576,158,5,23.0
577,158,946,2.0
578,158,2951,323.0
579,158,3351,3.0
580,158,5003,1145.0
581,158,5364,2427.0
582,158,6937,6426.0
583,159,3351,1.0
584,161,233,64.0
585,161,752,21.0
586,164,1541,26.0
587,171,5,18.0
588,171,9,99.0
589,171,10,15.0
590,171,12,2106.0
591,171,13,916.0
592,171,14,2103.0
593,171,18,385.0
594,171,22,2108.0
595,171,29,754.0
596,171,67,1974.0
597,171,88,49.0
598,171,110,65.0
599,171,208,2929.0
600,171,739,52.0
601,171,962,59.0
602,171,1056,161.0
603,171,1069,69.0
604,171,1180,2495.0
605,171,1451,2349.0
606,171,1453,2144.0
607,171,2003,66.0
608,171,2263,3207.0
609,171,3012,1111.0
610,171,3181,1489.0
611,171,3543,2.0
612,171,3607,882.0
613,171,4334,399.0
614,171,5357,4603.0
615,171,5536,5446.0
616,171,5677,7010.0
617,171,6632,6579.0
618,176,3557,2.0
619,178,5,24.0
620,178,5,24.0
621,178,8,43.0
622,178,12,1897.0
623,178,13,287.0
624,178,14,53.0
625,178,19,1.0
626,178,19,1.0
627,178,22,191.0
628,178,88,4.0
629,178,242,38.0
630,178,758,44.0
631,178,759,41.0
632,178,779,51.0
633,178,823,6371.0
634,178,852,27.0
635,178,950,39.0
636,178,962,26.0
637,178,984,432.0
638,178,1053,228.0
639,178,1077,1904.0
640,178,1082,36.0
641,178,1372,138.0
642,178,2003,16.0
643,178,2193,1927.0
644,178,2287,202.0
645,178,3024,3239.0
646,178,3114,4410.0
647,178,3262,6370.0
648,178,3442,1951.0
649,178,3799,40.0
650,178,4824,5701.0
651,178,5139,4391.0
652,178,5212,7015.0
653,178,5592,6328.0
654,178,6254,4273.0
655,178,6920,2128.0
656,178,7090,649.0
657,189,966,3.0
658,189,966,3.0
659,193,5,92.0
660,204,109,65.0
661,204,188,968.0
662,204,242,62.0
663,204,1100,99.0
664,204,1408,331.0
665,204,1408,331.0
666,204,2184,1.0
667,204,2184,1.0
668,204,2184,1.0
669,204,2184,1.0
670,204,2184,1.0
671,204,2184,1.0
672,204,2184,1.0
673,204,2184,1.0
674,204,2184,1.0
675,204,2351,2019.0
676,204,3706,6.0
677,204,3706,6.0
678,204,3708,2.0
679,204,3708,2.0
680,204,3709,12.0
681,204,3716,40.0
682,204,3717,4.0
683,204,3717,4.0
684,204,3717,4.0
685,204,6878,5774.0
686,204,6912,8.0
687,204,6912,8.0
688,204,6913,15.0
689,208,3728,2.0
690,213,93,4.0
691,213,205,321.0
692,213,962,27.0
693,213,1082,5.0
694,213,1777,3532.0
695,213,1777,3532.0
696,213,3756,14.0
697,213,5077,4857.0
698,216,281,3.0
699,216,971,1517.0
700,216,1268,3044.0
701,216,3433,805.0
702,216,5125,3154.0
703,216,6410,6892.0
704,216,6410,6892.0
705,216,6410,6892.0
706,216,7203,7054.0
707,218,87,4.0
708,218,87,4.0
709,218,960,39.0
710,218,2003,53.0
711,218,2236,4313.0
712,218,3337,4215.0
713,218,5479,4947.0
714,221,6876,409.0
715,227,724,1.0
716,231,1390,1.0
717,231,2023,4629.0
718,231,4373,2343.0
719,231,5176,6238.0
720,251,2357,193.0
721,251,5889,5267.0
722,251,6724,2240.0
723,261,7049,7254.0
724,262,1565,322.0
725,265,3960,20.0
726,269,91,53.0
727,269,2104,2676.0
728,269,4014,4.0
729,271,803,4826.0
730,278,5225,1936.0
731,278,6777,4164.0
732,279,961,142.0
733,279,4448,4747.0
734,279,4798,4574.0
735,280,727,4.0
736,280,1069,111.0
737,280,2003,252.0
738,280,5022,4658.0
739,280,5457,4886.0
740,280,5678,7095.0
741,280,6343,7192.0
742,280,6353,7175.0
743,280,7068,6124.0
744,280,7176,7067.0
745,280,7243,2907.0
746,280,7270,7264.0
747,281,244,40.0
748,281,383,87.0
749,281,560,1.0
750,281,1418,2439.0
751,281,4285,36.0
752,281,4288,111.0
753,281,4289,16.0
754,282,1629,680.0
755,282,1844,1.0
756,287,18,93.0
757,287,1284,78.0
758,287,2003,60.0
759,287,4318,3563.0
760,290,6162,2005.0
761,294,147,508.0
762,305,4404,1.0
763,311,19,1.0
764,311,19,1.0
765,311,1938,1654.0
766,311,4432,12.0
767,311,5398,5078.0
768,311,5914,2968.0
769,311,6828,7335.0
770,315,829,343.0
771,315,829,343.0
772,315,870,1021.0
773,323,5,4.0
774,323,473,4576.0
775,323,708,450.0
776,323,1894,166.0
777,323,2425,4735.0
778,323,2425,4735.0
779,323,2871,4269.0
780,323,3736,4158.0
781,323,4092,4408.0
782,323,4092,4408.0
783,323,4882,5765.0
784,323,5732,6185.0
785,323,6101,3295.0
786,323,6569,5235.0
787,323,6878,6026.0
788,323,7291,7036.0
789,328,3650,567.0
790,336,1539,3476.0
791,337,588,1.0
792,337,1633,5246.0
793,337,2632,1678.0
794,337,4546,61.0
795,337,4546,61.0
796,343,77,1.0
797,343,77,1.0
798,343,898,2.0
799,345,19,1.0
800,346,19,31.0
801,346,233,652.0
802,346,1876,1074.0
803,346,4061,875.0
804,346,4759,4129.0
805,346,6931,1.0
806,349,5,5.0
807,349,89,9.0
808,349,779,47.0
809,349,1382,22.0
810,349,3481,1230.0
811,353,831,205.0
812,361,456,12.0
813,361,1328,30.0
814,361,4151,1.0
815,361,4151,1.0
816,361,4151,1.0
817,361,4151,1.0
818,361,4151,1.0
819,361,4151,1.0
820,361,4151,1.0
821,361,4151,1.0
822,361,4151,1.0
823,361,4151,1.0
824,361,4151,1.0
825,361,4151,1.0
826,361,4151,1.0
827,361,4151,1.0
828,361,4151,1.0
829,361,4151,1.0
830,361,4151,1.0
831,361,4151,1.0
832,361,4151,1.0
833,361,4151,1.0
834,367,775,3153.0
835,367,3566,50.0
836,367,4214,16.0
837,369,720,7.0
838,369,2198,1.0
839,369,4572,2.0
840,369,4761,17.0
841,372,1430,1.0
842,372,3041,1851.0
843,373,19,5.0
844,373,3963,6613.0
845,373,7196,1989.0
846,374,86,2547.0
847,374,3484,5962.0
848,374,3881,5239.0
849,374,4186,2027.0
850,374,4783,1.0
851,374,4785,41.0
852,374,6260,6392.0
853,374,6798,6429.0
854,374,6826,3259.0
855,374,6989,4954.0
856,377,358,2905.0
857,377,956,1.0
858,377,1933,6413.0
859,377,2644,5842.0
860,377,2960,1703.0
861,377,4801,11.0
862,377,5420,2748.0
863,377,6198,6059.0
864,378,720,9.0
865,383,96,10.0
866,383,96,10.0
867,383,96,10.0
868,383,112,356.0
869,383,114,169.0
870,383,242,44.0
871,383,685,2072.0
872,383,734,47.0
873,383,752,6.0
874,383,967,69.0
875,383,1082,27.0
876,383,1370,36.0
877,383,1680,6166.0
878,383,1680,6166.0
879,383,1723,35.0
880,383,1723,35.0
881,383,2247,16.0
882,383,2310,67.0
883,383,2385,787.0
884,383,2408,125.0
885,383,2488,4872.0
886,383,3443,265.0
887,383,3487,539.0
888,383,3519,152.0
889,383,3911,6208.0
890,383,4278,2902.0
891,383,4361,883.0
892,383,4815,106.0
893,383,4815,106.0
894,383,4835,3.0
895,383,4835,3.0
896,383,5043,1331.0
897,383,5043,1331.0
898,383,5043,1331.0
899,383,5043,1331.0
900,383,5562,3601.0
901,383,5741,256.0
902,383,5878,1426.0
903,383,6889,3514.0
904,383,6902,6358.0
905,383,6938,135.0
906,383,7040,1536.0
907,385,8,968.0
908,385,137,1.0
909,385,242,12.0
910,385,911,2472.0
911,385,2002,1041.0
912,385,2651,2801.0
913,385,3365,463.0
914,385,4839,7.0
915,385,4839,7.0
916,385,6441,6176.0
917,385,6441,6176.0
918,385,6441,6176.0
919,392,759,5.0
920,396,148,20.0
921,396,2745,946.0
922,396,2890,897.0
923,396,3877,2865.0
924,399,997,447.0
925,403,72,134.0
926,403,678,13.0
927,403,2031,3099.0
928,403,4930,1.0
929,403,4930,1.0
930,403,4930,1.0
931,403,6013,5664.0
932,409,5,29.0
933,409,5,29.0
934,409,19,19.0
935,409,19,19.0
936,409,87,9.0
937,409,93,20.0
938,409,93,20.0
939,409,106,306.0
940,409,662,3053.0
941,409,1091,65.0
942,409,1531,250.0
943,409,1578,2886.0
944,409,1828,14.0
945,409,1828,14.0
946,409,1828,14.0
947,409,1893,3788.0
948,409,1926,61.0
949,409,2247,1.0
950,409,2449,2394.0
951,409,2541,711.0
952,409,2895,11.0
953,409,2895,11.0
954,409,3834,13.0
955,409,4035,2143.0
956,409,4503,985.0
957,409,4771,128.0
958,409,4952,2.0
959,409,4974,17.0
960,409,4974,17.0
961,409,4977,16.0
962,409,4980,178.0
963,409,4983,25.0
964,409,6092,1748.0
965,409,6801,2290.0
966,409,6959,6877.0
967,409,7118,1275.0
968,415,2445,3.0
969,415,6942,2.0
970,423,5,14.0
971,424,233,57.0
972,425,6391,968.0
973,427,18,24.0
974,427,962,16.0
975,427,962,16.0
976,427,2888,2703.0
977,427,3259,1115.0
978,429,2110,229.0
979,429,7219,6068.0
980,431,10,15.0
981,431,19,41.0
982,431,19,41.0
983,431,19,41.0
984,431,470,9.0
985,431,470,9.0
986,431,470,9.0
987,431,470,9.0
988,431,470,9.0
989,431,470,9.0
990,431,470,9.0
991,431,470,9.0
992,431,721,135.0
993,431,857,2206.0
994,431,1506,2681.0
995,431,1613,3135.0
996,431,1813,3103.0
997,431,2438,2609.0
998,431,3065,5544.0
999,431,4895,6329.0
1000,431,4956,32.0
1001,431,5009,8.0
1002,431,5047,1.0
1003,431,6507,6993.0
1004,431,7028,2541.0
1005,431,7138,1996.0
1006,434,6955,796.0
1007,435,2539,79.0
1008,444,0,2.0
1009,444,0,2.0
1010,444,0,2.0
1011,444,0,2.0
1012,444,0,2.0
1013,444,5,8.0
1014,444,188,135.0
1015,444,752,115.0
1016,444,1023,2854.0
1017,444,1091,6.0
1018,444,2054,2178.0
1019,444,2178,1.0
1020,444,2178,1.0
1021,444,2178,1.0
1022,444,2179,2738.0
1023,444,2620,5595.0
1024,444,2620,5595.0
1025,444,3129,1221.0
1026,444,3639,219.0
1027,444,4083,4957.0
1028,444,4325,19.0
1029,444,4358,3295.0
1030,444,5074,14.0
1031,444,5075,13.0
1032,444,5078,53.0
1033,444,5079,5.0
1034,444,6876,35.0
1035,451,10,6.0
1036,451,72,339.0
1037,451,91,24.0
1038,451,309,1429.0
1039,451,717,3035.0
1040,451,747,988.0
1041,451,782,3.0
1042,451,852,1.0
1043,451,857,108.0
1044,451,873,9.0
1045,451,873,9.0
1046,451,911,60.0
1047,451,1268,180.0
1048,451,1343,3540.0
1049,451,1548,1280.0
1050,451,1882,6557.0
1051,451,1975,2607.0
1052,451,2295,2868.0
1053,451,2650,86.0
1054,451,3217,1512.0
1055,451,3304,11.0
1056,451,4149,1546.0
1057,451,4844,1266.0
1058,451,5089,49.0
1059,451,5139,557.0
1060,451,5143,1853.0
1061,451,6876,1053.0
1062,453,1413,1193.0
1063,453,3450,3930.0
1064,455,634,4956.0
1065,455,712,155.0
1066,455,853,3691.0
1067,459,701,2563.0
1068,459,1095,30.0
1069,459,3622,734.0
1070,464,110,26.0
1071,464,372,2997.0
1072,464,643,10.0
1073,464,643,10.0
1074,464,1559,1571.0
1075,464,1995,1705.0
1076,464,3427,6922.0
1077,464,3799,140.0
1078,464,4367,5393.0
1079,464,4798,2805.0
1080,464,6317,1339.0
1081,464,6920,494.0
1082,466,89,79.0
1083,466,152,406.0
1084,466,647,48.0
1085,466,842,676.0
1086,466,1687,991.0
1087,468,175,2973.0
1088,468,245,26.0
1089,468,852,1.0
1090,468,962,25.0
1091,468,1095,1045.0
1092,468,1126,3686.0
1093,468,1325,2346.0
1094,468,1556,135.0
1095,468,1602,1082.0
1096,468,1734,2364.0
1097,468,2674,1157.0
1098,468,2690,1719.0
1099,468,2970,541.0
1100,468,2999,2727.0
1101,468,3445,1216.0
1102,468,5174,95.0
1103,468,5642,2910.0
1104,468,5905,6187.0
1105,468,6919,6362.0
1106,468,6952,80.0
1107,473,0,111.0
1108,473,385,13.0
1109,473,1386,2675.0
1110,473,1390,205.0
1111,473,2490,1.0
1112,473,2490,1.0
1113,473,2490,1.0
1114,473,5310,3646.0
1115,473,5310,3646.0
1116,473,5952,840.0
1117,474,2677,3241.0
1118,474,5128,1699.0
1119,477,759,1.0
1120,477,759,1.0
1121,478,89,10.0
1122,478,111,197.0
1123,478,148,20.0
1124,478,2951,116.0
1125,481,860,9.0
1126,481,5564,1032.0
1127,486,19,70.0
1128,486,918,34.0
1129,486,1422,1.0
1130,486,3364,303.0
1131,486,4029,2053.0
1132,486,5053,5.0
1133,486,5056,2.0
1134,486,5500,3812.0
1135,486,6192,6048.0
1136,486,6955,6.0
1137,486,6955,6.0
1138,487,19,1.0
1139,487,2043,111.0
1140,487,5516,1260.0
1141,496,2539,1.0
1142,497,1236,870.0
1143,497,2156,1.0
1144,497,2156,1.0
1145,497,2156,1.0
1146,497,2156,1.0
1147,497,6143,2921.0
1148,497,6878,779.0
1149,500,8,85.0
1150,500,89,19.0
1151,500,93,2.0
1152,500,93,2.0
1153,500,220,812.0
1154,500,242,10.0
1155,500,281,314.0
1156,500,937,34.0
1157,500,1400,76.0
1158,500,1894,1930.0
1159,500,1912,41.0
1160,500,2758,1076.0
1161,500,3141,1142.0
1162,500,5295,9.0
1163,500,5295,9.0
1164,500,5295,9.0
1165,500,5296,4.0
1166,500,5299,1.0
1167,500,5299,1.0
1168,500,5299,1.0
1169,500,5660,47.0
1170,500,6924,5671.0
1171,500,6957,69.0
1172,500,6957,69.0
1173,500,6957,69.0
1174,501,281,260.0
1175,501,6924,5667.0
1176,509,148,6.0
1177,509,170,175.0
1178,509,956,399.0
1179,509,1424,219.0
1180,509,2881,4472.0
1181,509,3625,6374.0
1182,509,3779,1134.0
1183,509,6474,4847.0
1184,513,0,4.0
1185,513,31,332.0
1186,513,1361,365.0
1187,513,2374,849.0
1188,513,2481,767.0
1189,513,2992,337.0
1190,513,3006,830.0
1191,513,3236,387.0
1192,513,3436,5.0
1193,513,4640,159.0
1194,513,4875,1733.0
1195,513,4876,1923.0
1196,513,4880,37.0
1197,513,5363,162.0
1198,513,5365,161.0
1199,513,5435,861.0
1200,513,5767,1823.0
1201,513,5768,1824.0
1202,513,5769,1822.0
1203,513,6000,1721.0
1204,513,6424,721.0
1205,513,6452,1939.0
1206,513,6581,1968.0
1207,513,6854,7322.0
1208,513,6975,1967.0
1209,513,7306,7142.0
1210,515,3515,2524.0
1211,515,3660,6.0
1212,515,4263,5984.0
1213,516,5,3.0
1214,516,8,29.0
1215,516,39,678.0
1216,516,2356,650.0
1217,516,3257,4849.0
1218,516,4717,6434.0
1219,516,6024,4148.0
1220,517,5,1.0
1221,517,5,1.0
1222,517,5,1.0
1223,517,5,1.0
1224,517,5,1.0
1225,517,5,1.0
1226,517,5,1.0
1227,517,5,1.0
1228,517,5,1.0
1229,517,10,6.0
1230,517,19,4.0
1231,517,19,4.0
1232,517,87,52.0
1233,517,87,52.0
1234,517,89,12.0
1235,517,93,11.0
1236,517,721,125.0
1237,517,752,103.0
1238,517,779,102.0
1239,517,982,254.0
1240,517,1100,100.0
1241,517,1262,365.0
1242,517,1304,565.0
1243,517,1494,4235.0
1244,517,1514,578.0
1245,517,2225,1859.0
