,user_id,loc_id,repeated,rank
191,8,1710,1.0,36.0
192,8,1710,1.0,36.0
193,8,1710,1.0,36.0
194,8,1808,1.0,53.0
195,8,1808,1.0,53.0
196,8,1822,0.0,5965.0
197,8,1822,0.0,5965.0
198,8,2014,0.0,321.0
199,8,2200,0.0,462.0
200,8,2456,1.0,17.0
201,8,2456,1.0,17.0
202,8,2456,1.0,17.0
203,8,2498,0.0,518.0
204,8,2530,0.0,750.0
205,8,2581,0.0,1342.0
206,8,2623,0.0,854.0
207,8,3171,1.0,206.0
208,8,3335,0.0,492.0
209,8,3421,0.0,1874.0
210,8,3911,0.0,2265.0
211,8,4107,0.0,3233.0
212,8,4207,0.0,5641.0
213,8,4215,0.0,887.0
214,8,4215,0.0,887.0
215,8,4232,0.0,1791.0
216,8,4271,0.0,6437.0
217,8,4421,0.0,2551.0
218,8,4421,0.0,2551.0
219,8,4421,0.0,2551.0
220,8,4706,0.0,2565.0
221,8,4764,0.0,1862.0
222,8,5037,0.0,1520.0
223,8,5287,0.0,4757.0
224,8,5334,0.0,6906.0
225,8,5609,0.0,2733.0
226,8,5851,0.0,7208.0
227,8,7313,1.0,7.0
228,8,7313,1.0,7.0
229,8,7313,1.0,7.0
230,8,7313,1.0,7.0
231,8,7313,1.0,7.0
232,8,7313,1.0,7.0
233,8,7313,1.0,7.0
234,8,7313,1.0,7.0
235,8,7313,1.0,7.0
236,8,7313,1.0,7.0
237,8,7313,1.0,7.0
238,8,7313,1.0,7.0
239,8,7313,1.0,7.0
240,8,7313,1.0,7.0
241,8,7313,1.0,7.0
242,8,7313,1.0,7.0
243,8,7313,1.0,7.0
244,8,7313,1.0,7.0
245,8,7313,1.0,7.0
246,8,7313,1.0,7.0
247,8,7313,1.0,7.0
248,8,7314,1.0,56.0
249,8,7314,1.0,56.0
250,8,7314,1.0,56.0
251,15,7,1.0,11.0
252,15,127,1.0,26.0
253,15,403,1.0,22.0
254,15,403,1.0,22.0
255,15,1413,1.0,90.0
256,15,5203,0.0,4161.0
257,15,7482,0.0,5296.0
258,17,1367,0.0,61.0
259,18,61,1.0,1.0
260,18,1521,1.0,16.0
261,19,172,0.0,359.0
262,19,237,0.0,4045.0
263,19,244,0.0,287.0
264,19,248,0.0,169.0
265,19,250,0.0,2115.0
266,19,264,0.0,1238.0
267,19,299,0.0,629.0
268,19,377,0.0,51.0
269,19,692,0.0,257.0
270,19,1001,0.0,522.0
271,19,1114,1.0,2.0
272,19,1302,0.0,654.0
273,19,1530,1.0,26.0
274,19,1783,0.0,1040.0
275,19,2005,0.0,2023.0
276,19,2011,0.0,3443.0
277,19,2064,1.0,174.0
278,19,2325,0.0,655.0
279,19,2725,1.0,91.0
280,19,2855,0.0,5072.0
281,19,3905,0.0,4017.0
282,19,3908,0.0,3927.0
283,19,4997,0.0,1739.0
284,19,5012,0.0,2684.0
285,19,5299,0.0,6756.0
286,19,5839,0.0,4736.0
287,19,6324,0.0,4381.0
288,19,6999,0.0,5190.0
289,19,7022,0.0,5348.0
290,19,7422,0.0,6151.0
291,19,7462,0.0,7530.0
292,21,59,0.0,10.0
293,21,244,0.0,247.0
294,21,244,0.0,247.0
295,21,299,0.0,436.0
296,21,479,0.0,165.0
297,21,1166,1.0,7.0
298,21,1567,1.0,1.0
299,21,1567,1.0,1.0
300,21,1568,1.0,4.0
301,21,2070,0.0,389.0
302,21,5868,0.0,1811.0
303,21,7344,0.0,2033.0
304,21,7344,0.0,2033.0
305,21,7344,0.0,2033.0
306,21,7356,0.0,6951.0
307,22,65,1.0,2.0
308,22,1594,1.0,70.0
309,25,150,0.0,1304.0
310,25,2151,0.0,870.0
311,27,39,0.0,374.0
312,27,65,1.0,1.0
313,27,65,1.0,1.0
314,27,114,0.0,4212.0
315,27,359,1.0,7.0
316,27,497,1.0,10.0
317,27,497,1.0,10.0
318,27,615,0.0,412.0
319,27,952,0.0,227.0
320,27,1143,0.0,144.0
321,27,1520,0.0,140.0
322,27,1522,0.0,1023.0
323,27,1573,0.0,451.0
324,27,2963,0.0,2791.0
325,27,3039,0.0,1517.0
326,27,3039,0.0,1517.0
327,27,3970,1.0,29.0
328,27,4873,0.0,976.0
329,27,5432,0.0,5911.0
330,27,7126,0.0,7469.0
331,27,7368,0.0,3210.0
332,29,65,0.0,1.0
333,29,81,0.0,745.0
334,29,377,0.0,536.0
335,29,514,1.0,14.0
336,30,59,0.0,32.0
337,30,692,0.0,258.0
338,30,873,0.0,1183.0
339,30,1702,1.0,16.0
340,30,2697,0.0,3888.0
341,30,7051,0.0,1533.0
342,30,7551,0.0,7406.0
343,31,567,0.0,119.0
344,38,59,0.0,223.0
345,38,59,0.0,223.0
346,38,59,0.0,223.0
347,38,59,0.0,223.0
348,38,157,0.0,281.0
349,40,8,1.0,17.0
350,40,389,0.0,434.0
351,40,721,0.0,1005.0
352,40,874,0.0,796.0
353,40,1489,0.0,3282.0
354,40,1744,0.0,4945.0
355,40,2003,1.0,48.0
356,40,2008,1.0,1.0
357,40,2161,0.0,490.0
358,40,3138,0.0,556.0
359,40,4069,0.0,2053.0
360,40,4069,0.0,2053.0
361,40,4448,0.0,6744.0
362,40,4994,1.0,52.0
363,40,5564,0.0,3895.0
364,40,6349,1.0,38.0
365,40,7323,1.0,59.0
366,40,7323,1.0,59.0
367,40,7323,1.0,59.0
368,41,2072,1.0,7.0
369,41,6343,0.0,2145.0
370,43,397,0.0,545.0
371,43,606,1.0,3.0
372,43,1406,0.0,1054.0
373,43,5023,0.0,5212.0
374,46,2130,1.0,1.0
375,46,2174,0.0,778.0
376,51,2030,0.0,404.0
377,53,60,1.0,23.0
378,53,65,1.0,8.0
379,53,65,1.0,8.0
380,53,65,1.0,8.0
381,53,65,1.0,8.0
382,53,209,0.0,146.0
383,53,1052,0.0,5222.0
384,53,1116,1.0,47.0
385,53,1213,1.0,36.0
386,53,1307,0.0,138.0
387,53,2230,1.0,4.0
388,53,2231,1.0,3.0
389,53,2278,0.0,1614.0
390,53,2334,1.0,106.0
391,53,7305,0.0,1882.0
392,53,7325,1.0,39.0
393,53,7445,0.0,5941.0
394,58,61,0.0,230.0
395,58,374,0.0,56.0
396,58,418,0.0,215.0
397,58,418,0.0,215.0
398,58,467,0.0,253.0
399,58,479,0.0,379.0
400,58,606,0.0,395.0
401,58,662,0.0,688.0
402,58,957,0.0,5406.0
403,58,1112,1.0,113.0
404,58,1143,1.0,75.0
405,58,1188,1.0,145.0
406,58,1188,1.0,145.0
407,58,1239,1.0,160.0
408,58,1262,0.0,1844.0
409,58,1606,0.0,269.0
410,58,1640,0.0,530.0
411,58,1713,1.0,81.0
412,58,1713,1.0,81.0
413,58,1720,0.0,1298.0
414,58,2192,0.0,4157.0
415,58,2222,0.0,1759.0
416,58,2334,1.0,117.0
417,58,2336,1.0,51.0
418,58,2344,1.0,12.0
419,58,2357,1.0,1.0
420,58,2357,1.0,1.0
421,58,2362,1.0,7.0
422,58,2821,0.0,486.0
423,58,2821,0.0,486.0
424,58,2821,0.0,486.0
425,58,3423,0.0,1315.0
426,58,3567,0.0,2871.0
427,58,3707,0.0,2041.0
428,58,3959,0.0,7353.0
429,58,3959,0.0,7353.0
430,58,4011,0.0,4484.0
431,58,4732,0.0,5375.0
432,58,7019,0.0,2983.0
433,58,7326,1.0,42.0
434,60,65,1.0,1.0
435,63,4,1.0,22.0
436,63,30,0.0,248.0
437,63,42,1.0,10.0
438,63,69,1.0,8.0
439,63,69,1.0,8.0
440,63,209,1.0,24.0
441,63,389,1.0,21.0
442,63,389,1.0,21.0
443,63,394,1.0,79.0
444,63,403,1.0,4.0
445,63,408,1.0,7.0
446,63,519,1.0,77.0
447,63,692,0.0,266.0
448,63,1120,1.0,45.0
449,63,1190,1.0,12.0
450,63,1254,1.0,5.0
451,63,1254,1.0,5.0
452,63,1254,1.0,5.0
453,63,1254,1.0,5.0
454,63,1256,1.0,44.0
455,63,1274,1.0,19.0
456,63,1291,1.0,43.0
457,63,1381,1.0,15.0
458,63,1381,1.0,15.0
459,63,1606,1.0,11.0
460,63,1621,0.0,264.0
461,63,1909,1.0,27.0
462,63,2131,0.0,512.0
463,63,2410,1.0,41.0
464,63,2418,1.0,120.0
465,63,2890,0.0,3822.0
466,63,4176,0.0,1317.0
467,63,4544,0.0,3043.0
468,63,7302,0.0,2983.0
469,63,7330,1.0,39.0
470,63,7330,1.0,39.0
471,63,7332,1.0,111.0
472,64,59,1.0,2.0
473,64,65,1.0,1.0
474,64,65,1.0,1.0
475,64,1256,1.0,5.0
476,64,1256,1.0,5.0
477,64,1563,0.0,158.0
478,64,7317,0.0,93.0
479,66,32,1.0,25.0
480,66,32,1.0,25.0
481,66,59,0.0,59.0
482,66,166,0.0,1464.0
483,66,346,1.0,11.0
484,66,364,0.0,756.0
485,66,403,1.0,18.0
486,66,416,1.0,77.0
487,66,446,1.0,78.0
488,66,526,0.0,727.0
489,66,551,1.0,93.0
490,66,552,1.0,51.0
491,66,835,0.0,3556.0
492,66,1150,1.0,94.0
493,66,1188,0.0,1162.0
494,66,1262,1.0,152.0
495,66,1670,0.0,464.0
496,66,1851,1.0,131.0
497,66,2415,0.0,1835.0
498,66,2454,1.0,2.0
499,66,2455,1.0,118.0
500,66,2481,1.0,12.0
501,66,2481,1.0,12.0
502,66,2482,1.0,65.0
503,66,2482,1.0,65.0
504,66,2795,0.0,4407.0
505,66,2993,0.0,1070.0
506,66,3309,0.0,5027.0
507,66,3829,0.0,5003.0
508,66,4080,0.0,2914.0
509,66,4180,0.0,7187.0
510,66,4224,0.0,5346.0
511,66,6605,0.0,3857.0
512,66,6616,0.0,6908.0
513,66,6953,0.0,7256.0
514,66,7017,0.0,4559.0
515,66,7302,0.0,5296.0
516,66,7327,0.0,3291.0
517,66,7329,0.0,3888.0
518,66,7332,1.0,200.0
519,66,7396,0.0,3015.0
520,68,65,1.0,1.0
521,68,65,1.0,1.0
522,68,65,1.0,1.0
523,68,123,0.0,334.0
524,68,409,0.0,202.0
525,68,1267,0.0,299.0
526,68,1274,1.0,97.0
527,68,1579,0.0,887.0
528,68,1608,1.0,16.0
529,68,1720,1.0,28.0
530,68,1720,1.0,28.0
531,68,1866,0.0,4371.0
532,68,1916,0.0,1776.0
533,68,1971,0.0,2879.0
534,68,2030,1.0,92.0
535,68,2133,0.0,1596.0
536,68,2380,0.0,417.0
537,68,2429,0.0,495.0
538,68,2552,1.0,143.0
539,68,3071,0.0,424.0
540,68,3446,0.0,482.0
541,68,3788,0.0,689.0
542,68,3820,0.0,1174.0
543,68,4373,0.0,2754.0
544,68,4885,0.0,3488.0
545,70,689,1.0,3.0
546,71,81,1.0,122.0
547,71,394,1.0,5.0
548,71,691,1.0,51.0
549,71,1295,1.0,54.0
550,71,1360,0.0,325.0
551,71,2081,1.0,11.0
552,71,2260,1.0,191.0
553,71,2307,0.0,4190.0
554,71,4994,0.0,3237.0
555,75,65,0.0,9.0
556,77,2978,0.0,514.0
557,80,79,1.0,9.0
558,80,359,0.0,57.0
559,80,359,0.0,57.0
560,80,374,0.0,53.0
561,80,1527,0.0,500.0
562,80,1573,0.0,569.0
563,80,1654,0.0,86.0
564,80,3547,0.0,195.0
565,80,4176,0.0,1672.0
566,80,4986,0.0,2874.0
567,81,7,1.0,3.0
568,81,446,1.0,7.0
569,81,7337,1.0,49.0
570,81,7337,1.0,49.0
571,81,7337,1.0,49.0
572,81,7337,1.0,49.0
573,81,7337,1.0,49.0
574,83,1723,0.0,1063.0
575,88,3047,0.0,413.0
576,88,5036,0.0,4290.0
577,89,65,1.0,4.0
578,89,2029,0.0,504.0
579,93,59,0.0,23.0
580,93,65,1.0,4.0
581,93,65,1.0,4.0
582,93,446,0.0,146.0
583,93,551,0.0,227.0
584,93,1202,0.0,69.0
585,93,1676,0.0,385.0
586,93,2200,1.0,10.0
587,93,2524,0.0,261.0
588,93,5037,0.0,1259.0
589,93,7374,0.0,5777.0
590,94,34,0.0,470.0
591,94,389,0.0,56.0
592,94,514,1.0,2.0
593,94,514,1.0,2.0
594,94,637,1.0,18.0
595,94,662,0.0,618.0
596,94,1253,1.0,9.0
597,94,1349,0.0,130.0
598,94,1874,1.0,3.0
599,94,1876,0.0,1967.0
600,94,2482,0.0,1686.0
601,94,2815,0.0,3262.0
602,94,6162,0.0,2314.0
603,95,0,0.0,470.0
604,95,12,1.0,245.0
605,95,38,1.0,315.0
606,95,58,1.0,7.0
607,95,158,1.0,9.0
608,95,169,0.0,634.0
609,95,241,0.0,4144.0
610,95,294,0.0,3619.0
611,95,395,1.0,19.0
612,95,510,1.0,22.0
613,95,535,0.0,796.0
614,95,802,0.0,1132.0
615,95,803,0.0,151.0
616,95,810,0.0,3722.0
617,95,1050,1.0,283.0
618,95,1271,1.0,29.0
619,95,1271,1.0,29.0
620,95,1510,1.0,210.0
621,95,1562,1.0,31.0
622,95,1583,1.0,58.0
623,95,1654,0.0,2549.0
624,95,2055,0.0,4250.0
625,95,2235,1.0,163.0
626,95,2260,1.0,188.0
627,95,2269,1.0,445.0
628,95,2768,0.0,2291.0
629,95,2863,1.0,5.0
630,95,2866,1.0,1.0
631,95,2866,1.0,1.0
632,95,2866,1.0,1.0
633,95,2866,1.0,1.0
634,95,2866,1.0,1.0
635,95,2866,1.0,1.0
636,95,2868,1.0,6.0
637,95,2874,1.0,2.0
638,95,2874,1.0,2.0
639,95,2874,1.0,2.0
640,95,2877,1.0,18.0
641,95,2905,1.0,106.0
642,95,2914,1.0,255.0
643,95,2915,1.0,128.0
644,95,2956,1.0,110.0
645,95,2961,1.0,172.0
646,95,2963,1.0,30.0
647,95,3021,0.0,612.0
648,95,3231,0.0,2486.0
649,95,3296,0.0,1848.0
650,95,3528,0.0,6116.0
651,95,4685,0.0,1917.0
652,95,4741,0.0,1693.0
653,95,5449,0.0,5678.0
654,95,5514,0.0,7126.0
655,95,6227,0.0,3140.0
656,95,6228,0.0,7503.0
657,95,6230,0.0,7176.0
658,95,7437,0.0,6462.0
659,95,7563,0.0,3249.0
660,100,65,1.0,2.0
661,101,65,0.0,10.0
662,101,526,0.0,540.0
663,101,1360,1.0,11.0
664,101,1363,0.0,134.0
665,101,1371,1.0,35.0
666,101,1533,0.0,476.0
667,101,3993,0.0,3623.0
668,104,691,0.0,63.0
669,104,1149,0.0,1107.0
670,104,2363,0.0,3129.0
671,105,3820,0.0,839.0
672,105,6967,0.0,5575.0
673,106,462,1.0,16.0
674,106,462,1.0,16.0
675,106,921,0.0,879.0
676,108,59,1.0,7.0
677,108,1114,1.0,4.0
678,108,7365,0.0,7465.0
679,109,7,1.0,16.0
680,109,11,1.0,15.0
681,109,249,0.0,3763.0
682,109,340,0.0,1668.0
683,109,1186,0.0,102.0
684,109,1379,1.0,11.0
685,109,1814,0.0,206.0
686,109,1873,0.0,138.0
687,109,2067,0.0,2251.0
688,109,2159,0.0,842.0
689,109,2243,0.0,3712.0
690,109,2393,0.0,423.0
691,109,2594,0.0,4481.0
692,109,2818,0.0,2047.0
693,109,6646,0.0,7272.0
694,110,31,1.0,18.0
695,110,65,1.0,2.0
696,110,65,1.0,2.0
697,110,69,1.0,22.0
698,110,139,1.0,81.0
699,110,162,1.0,16.0
700,110,204,1.0,53.0
701,110,299,1.0,5.0
702,110,359,1.0,3.0
703,110,359,1.0,3.0
704,110,448,0.0,334.0
705,110,465,1.0,6.0
706,110,530,1.0,125.0
707,110,606,0.0,93.0
708,110,613,1.0,19.0
709,110,686,0.0,4262.0
710,110,740,1.0,23.0
711,110,766,0.0,733.0
712,110,1362,0.0,549.0
713,110,2150,1.0,154.0
714,110,2180,0.0,581.0
715,110,2498,1.0,101.0
716,110,2725,1.0,1.0
717,110,3101,0.0,5237.0
718,110,3101,0.0,5237.0
719,110,3339,1.0,120.0
720,110,3352,1.0,57.0
721,110,3365,1.0,20.0
722,110,3368,1.0,11.0
723,110,4017,0.0,854.0
724,110,5057,0.0,3260.0
725,110,5888,0.0,2504.0
726,110,7310,1.0,162.0
727,110,7310,1.0,162.0
728,110,7326,0.0,6311.0
729,110,7344,1.0,69.0
730,126,62,0.0,365.0
731,126,133,0.0,216.0
732,126,159,0.0,1027.0
733,126,1360,1.0,9.0
734,126,1417,0.0,264.0
735,126,2030,0.0,902.0
736,126,2127,0.0,2554.0
737,131,4,1.0,4.0
738,131,209,0.0,52.0
739,131,1537,1.0,3.0
740,131,3322,0.0,1839.0
741,136,430,0.0,3062.0
742,139,1379,1.0,3.0
743,140,2379,0.0,1174.0
744,146,65,1.0,1.0
745,146,65,1.0,1.0
746,146,65,1.0,1.0
747,146,65,1.0,1.0
748,146,65,1.0,1.0
749,146,65,1.0,1.0
750,146,72,0.0,623.0
751,146,133,0.0,192.0
752,146,139,1.0,41.0
753,146,227,0.0,1097.0
754,146,374,1.0,11.0
755,146,374,1.0,11.0
756,146,394,0.0,347.0
757,146,403,1.0,9.0
758,146,408,0.0,685.0
759,146,495,0.0,470.0
760,146,795,0.0,230.0
761,146,904,1.0,92.0
762,146,919,0.0,312.0
763,146,953,0.0,619.0
764,146,1120,1.0,17.0
765,146,1143,0.0,249.0
766,146,1199,1.0,152.0
767,146,1270,0.0,251.0
768,146,1270,0.0,251.0
769,146,1270,0.0,251.0
770,146,1270,0.0,251.0
771,146,1294,1.0,147.0
772,146,1349,0.0,247.0
773,146,1349,0.0,247.0
774,146,1666,0.0,1367.0
775,146,1675,0.0,911.0
776,146,1675,0.0,911.0
777,146,1675,0.0,911.0
778,146,1677,0.0,351.0
779,146,1687,0.0,2879.0
780,146,1759,0.0,1803.0
781,146,1851,0.0,970.0
782,146,2074,0.0,707.0
783,146,2101,1.0,76.0
784,146,2117,1.0,91.0
785,146,2299,0.0,665.0
786,146,2573,0.0,3135.0
787,146,2649,0.0,2704.0
788,146,2737,0.0,679.0
789,146,3063,0.0,3833.0
790,146,3110,0.0,1407.0
791,146,3163,0.0,1695.0
792,146,3495,1.0,33.0
793,146,3495,1.0,33.0
794,146,3504,0.0,5480.0
795,146,3758,0.0,1409.0
796,146,3773,1.0,135.0
797,146,3783,0.0,694.0
798,146,3851,1.0,34.0
799,146,4941,0.0,930.0
800,146,5748,0.0,567.0
801,146,6817,0.0,7196.0
802,146,7310,0.0,1358.0
803,148,69,0.0,56.0
804,148,648,0.0,198.0
805,148,1256,0.0,6.0
806,148,1832,0.0,217.0
807,148,1832,0.0,217.0
808,148,2291,0.0,694.0
809,148,3232,1.0,1.0
810,148,3781,0.0,2555.0
811,159,1654,0.0,372.0
812,159,2406,0.0,1429.0
813,159,4088,0.0,1809.0
814,159,4399,0.0,2598.0
815,164,1142,0.0,3599.0
816,166,65,1.0,1.0
817,167,11,0.0,369.0
818,167,59,0.0,26.0
819,167,60,0.0,86.0
820,167,65,1.0,1.0
821,167,65,1.0,1.0
822,167,65,1.0,1.0
823,167,65,1.0,1.0
824,167,65,1.0,1.0
825,167,86,0.0,518.0
826,167,359,1.0,15.0
827,167,418,1.0,23.0
828,167,418,1.0,23.0
829,167,493,0.0,3003.0
830,167,560,1.0,112.0
831,167,672,0.0,523.0
832,167,783,0.0,674.0
833,167,929,1.0,113.0
834,167,929,1.0,113.0
835,167,929,1.0,113.0
836,167,1110,0.0,284.0
837,167,1143,0.0,417.0
838,167,1313,0.0,237.0
839,167,1353,1.0,89.0
840,167,1416,1.0,122.0
841,167,1706,1.0,97.0
842,167,2180,0.0,365.0
843,167,2180,0.0,365.0
844,167,2180,0.0,365.0
845,167,2271,1.0,117.0
846,167,2308,0.0,1226.0
847,167,2687,0.0,4777.0
848,167,3819,0.0,1039.0
849,167,3967,1.0,12.0
850,167,3978,1.0,121.0
851,167,4044,0.0,4065.0
852,167,4088,0.0,4191.0
853,167,4270,0.0,455.0
854,167,4779,0.0,667.0
855,167,5222,0.0,1117.0
856,170,418,1.0,29.0
857,175,1313,0.0,347.0
858,181,37,1.0,199.0
859,181,59,1.0,21.0
860,181,59,1.0,21.0
861,181,59,1.0,21.0
862,181,59,1.0,21.0
863,181,59,1.0,21.0
864,181,59,1.0,21.0
865,181,65,1.0,10.0
866,181,188,0.0,585.0
867,181,207,1.0,102.0
868,181,374,1.0,63.0
869,181,497,1.0,20.0
870,181,497,1.0,20.0
871,181,498,1.0,36.0
872,181,498,1.0,36.0
873,181,525,0.0,545.0
874,181,549,0.0,786.0
875,181,704,1.0,38.0
876,181,949,0.0,720.0
877,181,1116,1.0,53.0
878,181,1119,1.0,90.0
879,181,1143,1.0,98.0
880,181,1168,0.0,2057.0
881,181,1185,1.0,22.0
882,181,1185,1.0,22.0
883,181,1193,1.0,94.0
884,181,1196,1.0,7.0
885,181,1196,1.0,7.0
886,181,1207,1.0,293.0
887,181,1260,1.0,46.0
888,181,1262,1.0,55.0
889,181,1270,1.0,105.0
890,181,1349,1.0,97.0
891,181,1349,1.0,97.0
892,181,1349,1.0,97.0
893,181,1349,1.0,97.0
894,181,1378,1.0,28.0
895,181,1422,0.0,3348.0
896,181,1422,0.0,3348.0
897,181,1465,1.0,81.0
898,181,1493,1.0,121.0
899,181,1609,1.0,29.0
900,181,1609,1.0,29.0
901,181,1664,0.0,563.0
902,181,1688,1.0,390.0
903,181,1688,1.0,390.0
904,181,1690,0.0,5813.0
905,181,1918,1.0,229.0
906,181,1945,0.0,4936.0
907,181,1955,0.0,2242.0
908,181,1955,0.0,2242.0
909,181,2130,0.0,1550.0
910,181,2379,0.0,983.0
911,181,2469,1.0,135.0
912,181,2512,1.0,70.0
913,181,2512,1.0,70.0
914,181,2673,0.0,2536.0
915,181,2709,1.0,69.0
916,181,2709,1.0,69.0
917,181,2709,1.0,69.0
918,181,2737,1.0,107.0
919,181,2780,0.0,2001.0
920,181,2797,1.0,141.0
921,181,2897,1.0,57.0
922,181,2901,0.0,1211.0
923,181,2940,0.0,2612.0
924,181,3163,1.0,316.0
925,181,3174,1.0,26.0
926,181,3174,1.0,26.0
927,181,3174,1.0,26.0
928,181,3230,0.0,5565.0
929,181,3318,1.0,347.0
930,181,3528,0.0,6562.0
931,181,3658,0.0,2328.0
932,181,3718,0.0,3385.0
933,181,3719,0.0,3404.0
934,181,3723,0.0,2722.0
935,181,3827,1.0,1.0
936,181,3827,1.0,1.0
937,181,3827,1.0,1.0
938,181,3827,1.0,1.0
